customer_id,name,lat,lon,address
C82,Customer 82,18.857116446359754,73.19780038976978,Address 82
C83,Customer 83,18.22466012424941,73.13604860570878,Address 83
C84,Customer 84,18.229866071477787,73.34303166845321,Address 84
C85,Customer 85,19.027006569787574,72.15864940038892,Address 85
C86,Customer 86,19.153117452183164,72.05413176894874,Address 86
C87,Customer 87,19.35339770896059,73.82076749149437,Address 87
C88,Customer 88,19.563270673167224,73.01794568803297,Address 88
C89,Customer 89,18.357269121512825,73.25758755023973,Address 89
C90,Customer 90,19.367511326944726,72.02052693460347,Address 90
C91,Customer 91,19.604694452302695,72.91328051783869,Address 91
C92,Customer 92,18.94191367627095,73.4255481060569,Address 92
C93,Customer 93,18.916051410293264,72.8416306673526,Address 93
C94,Customer 94,18.50014824945073,72.53802456868141,Address 94
C95,Customer 95,19.70098054979031,72.28249936695163,Address 95
C96,Customer 96,18.926400746836226,73.80736187677556,Address 96
C97,Customer 97,18.59957663050178,73.67010446856118,Address 97
C98,Customer 98,19.832773686048498,72.10074826386152,Address 98
C99,Customer 99,19.010257103632892,72.88191328643396,Address 99
C100,Customer 100,18.738974930909848,72.01718572342055,Address 100
C101,Customer 101,18.608775584215817,72.10879582893345,Address 101
C102,Customer 102,18.602561227254892,73.46281543583979,Address 102
C103,Customer 103,19.790414397391814,72.00935991970769,Address 103
C104,Customer 104,18.717772634186552,73.79129391195058,Address 104
C105,Customer 105,19.14745408966617,73.11781597645111,Address 105
C106,Customer 106,18.181658488264702,72.84901262739413,Address 106
C107,Customer 107,19.959261046217716,72.64042583015231,Address 107
C108,Customer 108,18.347145402425273,72.80528798883623,Address 108
C109,Customer 109,19.913456302552603,72.57701764237912,Address 109
C110,Customer 110,19.616674540515877,73.44581132331497,Address 110
C111,Customer 111,18.548296013057204,72.77004115827528,Address 111
C112,Customer 112,19.465967397678124,72.70759678035313,Address 112
C113,Customer 113,18.517110849513305,73.76641363487697,Address 113
C114,Customer 114,19.34866874034817,73.57244461682163,Address 114
C115,Customer 115,18.21728521677726,72.43458448481698,Address 115
C116,Customer 116,19.07974608918325,72.05541341779411,Address 116
C117,Customer 117,19.96777068948359,72.37671109298729,Address 117
C118,Customer 118,18.848626806202994,72.33403239392892,Address 118
C119,Customer 119,18.36235278836879,72.36914009097597,Address 119
C120,Customer 120,18.7153548854219,73.13327675215817,Address 120
C121,Customer 121,18.68030984038365,72.61588607290501,Address 121
C122,Customer 122,18.18237734679677,72.6224300599086,Address 122
C123,Customer 123,19.13729104798288,72.23518707607246,Address 123
C124,Customer 124,19.252231498110543,72.48447976438378,Address 124
C125,Customer 125,19.314845469643366,71.97699269504682,Address 125
C126,Customer 126,19.777057139052175,71.95783431491101,Address 126
C127,Customer 127,18.40126277612452,73.40458996440732,Address 127
C128,Customer 128,18.254640968405177,73.27881165678261,Address 128
C129,Customer 129,19.92800162879181,73.58427478759718,Address 129
C130,Customer 130,19.456128513612057,73.74933384540643,Address 130
C131,Customer 131,18.949050333508026,73.586548365619,Address 131
C132,Customer 132,18.81546437313223,73.6946871002693,Address 132
C133,Customer 133,18.440728880644823,73.71420170625537,Address 133
C134,Customer 134,19.677798247839842,73.53555539768657,Address 134
C135,Customer 135,18.395773201519244,73.06112302974569,Address 135
C136,Customer 136,18.20127805971735,73.29817477171137,Address 136
C137,Customer 137,18.185623445160534,72.08844097040422,Address 137
C138,Customer 138,18.579497043518412,73.5908173218074,Address 138
C139,Customer 139,18.829244556564134,72.95366443155598,Address 139
C140,Customer 140,19.199181243002837,72.35580176205968,Address 140
C141,Customer 141,19.206494995178726,73.18367175776937,Address 141
C142,Customer 142,18.711077673444624,72.72300844785846,Address 142
C143,Customer 143,18.991149898793804,73.69960504219259,Address 143
C144,Customer 144,19.2342537440619,73.72983442970961,Address 144
C145,Customer 145,19.177352494736823,72.87876726938967,Address 145
C146,Customer 146,18.17801713054832,72.84136978798121,Address 146
C147,Customer 147,19.849156435622575,72.30428868566784,Address 147
C148,Customer 148,18.26584776600195,72.70048528910002,Address 148
C149,Customer 149,18.845197968046943,73.55665327846123,Address 149
C150,Customer 150,18.21976094843265,73.67640993878113,Address 150
C151,Customer 151,19.403207117396416,73.64613963074255,Address 151
C152,Customer 152,19.27049250424266,73.47072788968897,Address 152
C153,Customer 153,18.77854105583462,72.59172316060025,Address 153
C154,Customer 154,18.876810733677523,73.36207304417134,Address 154
C155,Customer 155,18.839581265810494,72.38765601564319,Address 155
C156,Customer 156,19.86762978058241,73.65333514240275,Address 156
C157,Customer 157,18.80251313344365,73.13364897535597,Address 157
C158,Customer 158,18.666938578061888,72.31902048584612,Address 158
C159,Customer 159,18.77998019244451,72.54901432261929,Address 159
C160,Customer 160,19.767439400214545,73.49040434858246,Address 160
C161,Customer 161,19.455154644960114,73.75092210957374,Address 161
C162,Customer 162,18.935900796042574,72.39300401166459,Address 162
C163,Customer 163,18.383971923221534,72.49949947305157,Address 163
C164,Customer 164,18.43437309669625,72.10243970167258,Address 164
C165,Customer 165,19.262177938225847,72.619518320712,Address 165
C166,Customer 166,19.192791185262617,72.290924611292,Address 166
C167,Customer 167,19.39597731772887,72.33687162118717,Address 167
C168,Customer 168,18.674501625597404,73.33729016057652,Address 168
C169,Customer 169,19.18405052841484,72.56372156275873,Address 169
C170,Customer 170,19.15375567953623,73.24646780717474,Address 170
C171,Customer 171,19.821441281816032,73.03113701990384,Address 171
C172,Customer 172,18.592498234472625,73.34667586766486,Address 172
C173,Customer 173,19.578412895535493,72.30815844086793,Address 173
C174,Customer 174,19.65583652518293,72.81104063695953,Address 174
C175,Customer 175,19.582026122034016,72.37864218913086,Address 175
C176,Customer 176,18.773180656786725,73.74018497607021,Address 176
C177,Customer 177,19.361446982382486,73.3964448169776,Address 177
C178,Customer 178,19.416720862446198,72.31557772723853,Address 178
C179,Customer 179,19.022983465274915,73.46504492028168,Address 179
C180,Customer 180,19.392593642102796,71.93865165892427,Address 180
C181,Customer 181,18.329726450436493,72.58645448299795,Address 181
C182,Customer 182,19.879743266262576,72.86095297322213,Address 182
C183,Customer 183,18.660307825402597,72.61236341339155,Address 183
C184,Customer 184,18.55264483070896,72.7279001359141,Address 184
C185,Customer 185,18.565998443665734,73.53498066215842,Address 185
C186,Customer 186,18.996904731748085,72.45910035987744,Address 186
C187,Customer 187,19.85898994002475,72.52477916027199,Address 187
C188,Customer 188,19.817068717860145,72.00973099570389,Address 188
C189,Customer 189,19.45061801195159,72.84707282342815,Address 189
C190,Customer 190,18.975110209141356,71.99624377679261,Address 190
C191,Customer 191,18.245213722016715,72.55976213693539,Address 191
C192,Customer 192,19.884724546290148,73.10137336760839,Address 192
C193,Customer 193,18.838828226673407,73.09057001777853,Address 193
C194,Customer 194,18.544467336417654,72.24098632305714,Address 194
C195,Customer 195,18.826062881927683,73.56844012900427,Address 195
C196,Customer 196,19.093005312913025,72.49160675934402,Address 196
C197,Customer 197,19.89038968486109,73.47835623892647,Address 197
C198,Customer 198,18.75580527574733,73.77516579033602,Address 198
C199,Customer 199,19.957493113806848,72.70406155485509,Address 199
C200,Customer 200,19.3580248935346,72.69834532610845,Address 200
C201,Customer 201,18.637104971766547,72.08431652576678,Address 201
C202,Customer 202,18.648431758130904,72.4432798004957,Address 202
C203,Customer 203,18.892664097677827,72.2786636551917,Address 203
C204,Customer 204,19.89684107170669,72.1227687518387,Address 204
C205,Customer 205,19.302470116191515,72.76686586696805,Address 205
C206,Customer 206,18.937663770826042,72.63435447421462,Address 206
C207,Customer 207,19.742186825424504,72.46038347308597,Address 207
C208,Customer 208,18.208845257282224,73.67250864980478,Address 208
C209,Customer 209,19.735251320515864,72.45358698254488,Address 209
C210,Customer 210,19.118482949563223,72.13457084512584,Address 210
C211,Customer 211,18.340613867204002,73.51922809458297,Address 211
C212,Customer 212,18.913693702984848,73.18512554972425,Address 212
C213,Customer 213,19.877636114235088,72.39318946138044,Address 213
C214,Customer 214,18.195431025902764,71.97309903737691,Address 214
C215,Customer 215,19.454725002990166,73.68477945152563,Address 215
C216,Customer 216,19.01690884477883,72.64028063180416,Address 216
C217,Customer 217,19.153523513081563,73.56000624994034,Address 217
C218,Customer 218,19.351207325036523,72.37009080957807,Address 218
C219,Customer 219,19.57264515079598,72.18309482045169,Address 219
C220,Customer 220,18.471083782315397,73.09191069665107,Address 220
C221,Customer 221,18.603526192672113,73.26698706658723,Address 221
C222,Customer 222,18.80381761967905,72.45457963541284,Address 222
C223,Customer 223,19.97841540682764,72.00440441585384,Address 223
C224,Customer 224,19.339755533277465,72.00076104565295,Address 224
C225,Customer 225,19.546653603774857,72.36459699217917,Address 225
C226,Customer 226,18.3341110696409,73.15990511169082,Address 226
C227,Customer 227,19.49671593194228,73.2162618442229,Address 227
C228,Customer 228,18.265503766046642,72.48667444220384,Address 228
C229,Customer 229,18.98753136581814,72.47298018526277,Address 229
C230,Customer 230,19.637639185107478,72.17644432484437,Address 230
C231,Customer 231,19.278903687468286,73.80580387385545,Address 231
C232,Customer 232,19.804121508851754,72.34951644069517,Address 232
C233,Customer 233,18.171776380729046,73.79132269990805,Address 233
C234,Customer 234,19.768229610391916,73.6751234014259,Address 234
C235,Customer 235,18.923167599684614,73.34271763413011,Address 235
C236,Customer 236,18.556585849420568,72.67296843631043,Address 236
C237,Customer 237,19.711860240901434,72.16978529605477,Address 237
C238,Customer 238,19.788401410591348,72.87106160351384,Address 238
C239,Customer 239,18.94232599955247,72.5082308912334,Address 239
C240,Customer 240,19.829972516636417,72.91120246119418,Address 240
C241,Customer 241,19.62590570718881,73.55760137049174,Address 241
C242,Customer 242,19.839981323984908,72.5039238491459,Address 242
C243,Customer 243,18.786258928942328,73.05843685390509,Address 243
C244,Customer 244,18.969870413405452,73.70054009643165,Address 244
C245,Customer 245,18.89071964771734,72.83545573923577,Address 245
C246,Customer 246,19.28795957196677,72.69660834509013,Address 246
C247,Customer 247,19.966767153083197,72.11511032171879,Address 247
C248,Customer 248,18.570643076685663,72.54056476487266,Address 248
C249,Customer 249,18.438820995242317,72.4674975534162,Address 249
C250,Customer 250,19.58108309884689,72.92121803438054,Address 250
C251,Customer 251,18.233041684533834,73.7951727172304,Address 251
C252,Customer 252,19.2858259583024,72.03923738459589,Address 252
C253,Customer 253,19.367512962897212,72.64647836348375,Address 253
C254,Customer 254,18.4170264567169,72.99872733861064,Address 254
C255,Customer 255,19.486729376713026,73.20301422194575,Address 255
C256,Customer 256,18.61931606616448,72.92497105706171,Address 256
C257,Customer 257,19.144123508367013,73.28984642186246,Address 257
C258,Customer 258,18.822535983035916,73.44369409456137,Address 258
C259,Customer 259,19.307377808337584,72.00006151401037,Address 259
C260,Customer 260,19.160068626746042,73.56570027969174,Address 260
C261,Customer 261,19.19822432498649,72.2614447080387,Address 261
C262,Customer 262,19.0947681920661,73.36615785932322,Address 262
C263,Customer 263,18.37078032167671,73.48051006801666,Address 263
C264,Customer 264,18.474559591157163,72.94247991885736,Address 264
C265,Customer 265,18.8693392704193,72.39983004084954,Address 265
C266,Customer 266,19.34266759456786,71.99827551386214,Address 266
C267,Customer 267,19.546356153785965,72.92891455518696,Address 267
C268,Customer 268,19.755673721749876,72.9170858345177,Address 268
C269,Customer 269,18.234994281719118,72.20018013761901,Address 269
C270,Customer 270,19.61067286819836,72.86244634945987,Address 270
C271,Customer 271,18.9708745120297,72.53254181719447,Address 271
C272,Customer 272,18.686304770139692,73.76335681374948,Address 272
C273,Customer 273,18.95475871503867,73.6076954801668,Address 273
C274,Customer 274,19.34398908098789,73.55907628998371,Address 274
C275,Customer 275,19.713490811174395,73.74515595604224,Address 275
C276,Customer 276,19.4340267263608,73.45826411935515,Address 276
C277,Customer 277,19.497668557531757,73.07773778120597,Address 277
C278,Customer 278,19.469137869466117,73.28784474309515,Address 278
C279,Customer 279,18.24561997040226,72.90832693812021,Address 279
C280,Customer 280,19.60533123650492,72.38906729110562,Address 280
C281,Customer 281,19.01296164826092,72.75410686893915,Address 281
C282,Customer 282,18.90016692763985,72.1588113141881,Address 282
C283,Customer 283,19.122505582270964,72.7755173424025,Address 283
C284,Customer 284,19.371535582103643,72.97163496015156,Address 284
C285,Customer 285,18.221446361083352,71.98786912805384,Address 285
C286,Customer 286,19.44020822438952,73.2723147957757,Address 286
C287,Customer 287,19.907911902842383,73.59382120597022,Address 287
C288,Customer 288,19.01822813208757,73.11705015255863,Address 288
C289,Customer 289,18.998552729748884,72.35101667256154,Address 289
C290,Customer 290,18.852940324590488,72.12467803059198,Address 290
C291,Customer 291,19.377204838379715,72.29224471973745,Address 291
C292,Customer 292,19.03162752092014,73.7663039391228,Address 292
C293,Customer 293,18.228909238425103,72.21563345181316,Address 293
C294,Customer 294,18.71168141583323,73.71758161469293,Address 294
C295,Customer 295,19.815489927339755,72.23515856799975,Address 295
C296,Customer 296,19.94621862875084,73.35437477710364,Address 296
C297,Customer 297,19.148308287540647,73.6983736054701,Address 297
C298,Customer 298,19.7644206814922,72.67109103475723,Address 298
C299,Customer 299,19.358784734167944,73.15788135524289,Address 299
C300,Customer 300,18.763029836712004,72.26821595043722,Address 300
C301,Customer 301,19.01596758272646,72.42769372697103,Address 301
C302,Customer 302,18.813849994332127,73.74103444382314,Address 302
C303,Customer 303,19.005708377253548,73.22918142757912,Address 303
C304,Customer 304,18.77978189224891,73.82033928995071,Address 304
C305,Customer 305,19.36316987002671,72.29980947014313,Address 305
C306,Customer 306,18.349217933006795,73.72019286158843,Address 306
C307,Customer 307,19.88048899779447,73.108347047398,Address 307
C308,Customer 308,18.202361530461488,72.35593773019214,Address 308
C309,Customer 309,19.620932414706036,73.59145472342864,Address 309
C310,Customer 310,18.992779377453388,72.62205269391174,Address 310
C311,Customer 311,18.66763096470788,72.14955524610743,Address 311
C312,Customer 312,18.38098044015609,73.73810446568224,Address 312
C313,Customer 313,19.634225468420244,72.24044057544909,Address 313
C314,Customer 314,18.546128691887667,73.17340581285265,Address 314
C315,Customer 315,19.55470966987471,73.46761313920298,Address 315
C316,Customer 316,18.467064248985082,73.79803508073172,Address 316
C317,Customer 317,18.583663765107577,73.04768006913609,Address 317
C318,Customer 318,19.23447442494404,73.7661619002739,Address 318
C319,Customer 319,19.361179957449597,73.03910427389287,Address 319
C320,Customer 320,19.10995477899683,73.38081791877637,Address 320
C321,Customer 321,18.363455026656585,71.93116929386808,Address 321
C322,Customer 322,19.89443628301312,72.87514822875234,Address 322
C323,Customer 323,18.765502738139872,72.62686728367719,Address 323
C324,Customer 324,19.62557461269182,72.65408402314401,Address 324
C325,Customer 325,19.564666728152538,72.76451737987516,Address 325
C326,Customer 326,19.698347862518208,72.07205761847526,Address 326
C327,Customer 327,19.041865985819697,72.81468080574555,Address 327
C328,Customer 328,18.649729772481884,73.72101823238232,Address 328
C329,Customer 329,19.808592576661876,72.77047573055256,Address 329
C330,Customer 330,18.347365069031543,72.3202904021563,Address 330
C331,Customer 331,18.662687352295222,72.84770155460984,Address 331
C332,Customer 332,18.783665655974694,73.39883674861106,Address 332
C333,Customer 333,19.03263828320416,73.581779841108,Address 333
C334,Customer 334,19.97274200107671,72.34510397131872,Address 334
C335,Customer 335,19.277984873795113,73.53830706413157,Address 335
C336,Customer 336,19.88131885424256,72.47865116990907,Address 336
C337,Customer 337,19.48666207959625,71.95573848020904,Address 337
C338,Customer 338,19.761771408087856,72.04874069203873,Address 338
C339,Customer 339,19.498152402318482,73.81796170663738,Address 339
C340,Customer 340,19.07815200823463,72.32513959045154,Address 340
C341,Customer 341,19.247185962136715,73.11371095918469,Address 341
C342,Customer 342,19.38000046544151,72.25533004940714,Address 342
C343,Customer 343,19.797168977214188,73.10770639031229,Address 343
C344,Customer 344,18.250432876720996,73.22756480305978,Address 344
C345,Customer 345,18.52629400515311,71.97916779078182,Address 345
C346,Customer 346,19.16816140364508,73.47331388993588,Address 346
C347,Customer 347,19.727041200069902,72.12398737797817,Address 347
C348,Customer 348,19.370902573269444,73.27705612820832,Address 348
C349,Customer 349,18.704333955670393,73.77376997672965,Address 349
C350,Customer 350,18.67570240756063,72.06022974213899,Address 350
C351,Customer 351,19.110873227237555,73.24709549057654,Address 351
C352,Customer 352,18.614155058264394,72.57084236408562,Address 352
C353,Customer 353,19.191086698557655,73.612780948031,Address 353
C354,Customer 354,19.523349116315615,72.3256299921839,Address 354
C355,Customer 355,18.627028398576705,72.92309754551962,Address 355
C356,Customer 356,19.562477282118518,73.10346790785567,Address 356
C357,Customer 357,19.07839525801891,73.06233671653615,Address 357
C358,Customer 358,19.53914690457008,72.9481892398667,Address 358
C359,Customer 359,19.795432677128506,73.72758195305117,Address 359
C360,Customer 360,19.827269749896885,73.36154315240711,Address 360
C361,Customer 361,18.617159773529444,72.65959931137742,Address 361
C362,Customer 362,18.67807634899045,73.17741446468382,Address 362
C363,Customer 363,18.758062011759883,73.36130222698998,Address 363
C364,Customer 364,18.376937070937622,73.40117251237072,Address 364
C365,Customer 365,19.231374635363352,73.51527888579808,Address 365
C366,Customer 366,18.950971787455842,73.11525928537466,Address 366
C367,Customer 367,19.174417587435588,73.78195815667146,Address 367
C368,Customer 368,19.53808763618592,72.96289065407183,Address 368
C369,Customer 369,18.48640767366419,73.645927140595,Address 369
C370,Customer 370,18.543936011509597,73.16293446422627,Address 370
C371,Customer 371,19.865465612123455,72.35222076311526,Address 371
C372,Customer 372,18.580265995146085,73.54651298477306,Address 372
C373,Customer 373,19.66864388729518,72.59578586693694,Address 373
C374,Customer 374,18.651119447034286,72.16935994025586,Address 374
C375,Customer 375,19.95855123826604,73.51519222562752,Address 375
C376,Customer 376,19.798396955774482,72.90370460233287,Address 376
C377,Customer 377,18.37852108504038,72.0271485645236,Address 377
C378,Customer 378,18.769566485457613,73.67675440881406,Address 378
C379,Customer 379,19.885560719766758,73.5262575863107,Address 379
C380,Customer 380,18.458638130972094,72.72547275651239,Address 380
C381,Customer 381,18.617018537269388,72.31756553652963,Address 381
C382,Customer 382,19.41030254871968,72.85129807363761,Address 382
C383,Customer 383,18.759306464405423,72.11770174295859,Address 383
C384,Customer 384,19.156965454793404,72.58689253928165,Address 384
C385,Customer 385,18.879020250963986,72.51747429798569,Address 385
C386,Customer 386,18.871965063974383,72.98388990163092,Address 386
C387,Customer 387,18.197210782999697,73.53858211189072,Address 387
C388,Customer 388,19.83914479286072,72.97375769358676,Address 388
C389,Customer 389,18.656409710754094,73.80965163555032,Address 389
C390,Customer 390,18.864727964994337,73.24584178668641,Address 390
C391,Customer 391,19.419575428663283,72.7528205542501,Address 391
C392,Customer 392,18.53185428280323,73.76467433758314,Address 392
C393,Customer 393,18.286828692676163,72.84946876523249,Address 393
C394,Customer 394,18.570873496102664,72.48604175911726,Address 394
C395,Customer 395,19.670221647393657,72.62536985976656,Address 395
C396,Customer 396,18.322383905274023,72.30037889895566,Address 396
C397,Customer 397,19.727823051106373,73.78453894350334,Address 397
C398,Customer 398,18.65633924903933,73.21115509620579,Address 398
C399,Customer 399,18.318496423209417,73.30251141587165,Address 399
C400,Customer 400,18.924855268689672,73.67262822806796,Address 400
C401,Customer 401,18.735117278841937,73.71693533234587,Address 401
C402,Customer 402,19.081873762516512,72.59044319968734,Address 402
C403,Customer 403,19.341920732064878,72.40196380800992,Address 403
C404,Customer 404,18.58721167245377,72.30045007200765,Address 404
C405,Customer 405,19.90784033104674,72.86422889073913,Address 405
C406,Customer 406,19.53110692000831,72.82825817933521,Address 406
C407,Customer 407,19.234337692526484,73.03764945536562,Address 407
C408,Customer 408,19.94399122382728,73.19789387582595,Address 408
C409,Customer 409,18.605309732073437,71.95608353483986,Address 409
C410,Customer 410,18.567168158291665,72.79314217801485,Address 410
C411,Customer 411,18.883224730454685,73.47143682923848,Address 411
C412,Customer 412,19.592498914756185,72.09656531958885,Address 412
C413,Customer 413,19.893571445311185,72.92989555233837,Address 413
C414,Customer 414,19.250370037910926,72.69721150923138,Address 414
C415,Customer 415,19.346408876762176,73.58359682933848,Address 415
C416,Customer 416,19.390605543472244,73.77136432819727,Address 416
C417,Customer 417,19.43977855492615,73.48929590809861,Address 417
C418,Customer 418,18.2530933199827,73.20600244535186,Address 418
C419,Customer 419,19.35590783448897,72.12061331577053,Address 419
C420,Customer 420,19.69529114631579,73.09474343902446,Address 420
C421,Customer 421,18.349478558042456,73.05728339862982,Address 421
C422,Customer 422,19.03695980669773,72.37068710701045,Address 422
C423,Customer 423,18.207361966790874,72.62214140079493,Address 423
C424,Customer 424,19.292779853256782,72.55315709194983,Address 424
C425,Customer 425,18.727373112152176,73.35508521867165,Address 425
C426,Customer 426,19.543785641390947,73.2935771091005,Address 426
C427,Customer 427,18.35464046539908,72.90843172479885,Address 427
C428,Customer 428,19.180542949274184,73.34307704909767,Address 428
C429,Customer 429,19.805245070741528,72.62874093526624,Address 429
C430,Customer 430,18.946970521712302,73.32019446728866,Address 430
C431,Customer 431,19.37016755958943,72.98771154291373,Address 431
C432,Customer 432,18.804941038585838,72.29856027678605,Address 432
C433,Customer 433,18.504088650148795,72.08228360792074,Address 433
C434,Customer 434,18.31849977370103,73.53506756958369,Address 434
C435,Customer 435,18.86559384516045,72.0426594857878,Address 435
C436,Customer 436,19.793032343110028,72.35163305322784,Address 436
C437,Customer 437,18.656596578420398,72.29693584623746,Address 437
C438,Customer 438,19.92158948737098,72.1411329373062,Address 438
C439,Customer 439,19.47783631263168,73.69910713122948,Address 439
C440,Customer 440,19.379871245179345,73.55964462343641,Address 440
C441,Customer 441,18.610152878458322,73.20833967584734,Address 441
C442,Customer 442,19.43932472365442,72.79848948646124,Address 442
C443,Customer 443,19.746221970107865,73.24723086943561,Address 443
C444,Customer 444,19.790232624557007,73.35904524397006,Address 444
C445,Customer 445,19.112700166971436,72.87520627908467,Address 445
C446,Customer 446,18.992305147141373,71.9683435670356,Address 446
C447,Customer 447,19.139561777660603,72.73127097091461,Address 447
C448,Customer 448,18.4565661296555,72.15354582731291,Address 448
C449,Customer 449,18.98439054083901,72.00306786739594,Address 449
C450,Customer 450,19.956098195055716,72.6460060765091,Address 450
C451,Customer 451,18.862765773059003,72.0243844168096,Address 451
C452,Customer 452,18.943369063166095,71.95712486925449,Address 452
C453,Customer 453,18.226059929699257,72.57182524758309,Address 453
C454,Customer 454,19.65655048699672,72.79941826009303,Address 454
C455,Customer 455,18.1984710677121,72.2374762680031,Address 455
C456,Customer 456,19.50995865565467,73.33069994079713,Address 456
C457,Customer 457,19.536366643885387,72.59572127654555,Address 457
C458,Customer 458,18.80880689319185,73.4519503387817,Address 458
C459,Customer 459,18.89175756595432,73.30959348186508,Address 459
C460,Customer 460,19.222730712249138,72.6198115138919,Address 460
C461,Customer 461,18.3163395373327,72.14794862753537,Address 461
C462,Customer 462,19.78061179537487,72.7870986002445,Address 462
C463,Customer 463,19.96952748192963,72.61896607348767,Address 463
C464,Customer 464,18.62373148239176,72.59357302256291,Address 464
C465,Customer 465,18.79218300317252,73.1388171910844,Address 465
